3210.0|58600.0|1043250.0
3210.0|58600.0|1043250.0
3210.0|58600.0|1043250.0
3210.0|58600.0|1043250.0
3210.0|58600.0|1043250.0
3210.0|58600.0|1043250.0
3210.0|58600.0|1043250.0
3210.0|58600.0|1043250.0
3210.0|58600.0|1043250.0
3210.0|58600.0|1087515.0
3210.0|58600.0|1087515.0
3210.0|58600.0|1087515.0
3210.0|58600.0|1087515.0
3210.0|58600.0|1087515.0
3210.0|58600.0|1087515.0
3210.0|58600.0|1087515.0
3210.0|58600.0|1087515.0
3210.0|58600.0|1087515.0
3210.0|58600.0|1087515.0
3210.0|58600.0|1130585.0
3210.0|58600.0|1130585.0
3210.0|58600.0|1130585.0
3210.0|58600.0|1130585.0
3210.0|58600.0|1130585.0
3210.0|58600.0|1130585.0
3210.0|58600.0|1130585.0
3210.0|58600.0|1130585.0
3210.0|58600.0|1130585.0
3210.0|58600.0|1130585.0
3210.0|58600.0|1170565.0
3210.0|58600.0|1170565.0
3210.0|58600.0|1170565.0
3210.0|58600.0|1170565.0
3210.0|58600.0|1170565.0
3210.0|58600.0|1170565.0
3210.0|58600.0|1170565.0
3210.0|58600.0|1170565.0
3210.0|58600.0|1170565.0
3210.0|58600.0|1170565.0
3210.0|58600.0|1207315.0
3210.0|58600.0|1207315.0
3210.0|58600.0|1207315.0
3210.0|58600.0|1207315.0
3210.0|58600.0|1207315.0
3210.0|58600.0|1207315.0
3210.0|58600.0|1207315.0
3210.0|58600.0|1207315.0
3210.0|58600.0|1207315.0
3210.0|58600.0|1207315.0
3210.0|58600.0|1244065.0
3210.0|58600.0|1244065.0
3210.0|58600.0|1244065.0
3210.0|58600.0|1244065.0
3210.0|58600.0|1244065.0
3210.0|58600.0|1244065.0
3210.0|58600.0|1244065.0
3210.0|58600.0|1244065.0
3210.0|58600.0|1244065.0
3210.0|58600.0|1244065.0
2650.0|58600.0|1276805.0
2650.0|58600.0|1276805.0
2650.0|58600.0|1276805.0
2650.0|58600.0|1276805.0
2650.0|58600.0|1276805.0
2650.0|58600.0|1276805.0
2650.0|58600.0|1276805.0
2650.0|58600.0|1276805.0
2650.0|58600.0|1276805.0
2650.0|58600.0|1276805.0
2150.0|58600.0|1300415.0
2150.0|58600.0|1300415.0
2150.0|58600.0|1300415.0
2150.0|58600.0|1300415.0
2150.0|58600.0|1300415.0
2150.0|58600.0|1300415.0
2150.0|58600.0|1300415.0
2150.0|58600.0|1300415.0
2150.0|58600.0|1300415.0
2150.0|58600.0|1300415.0
2150.0|58600.0|1324945.0
2150.0|58600.0|1324945.0
2150.0|58600.0|1324945.0
2150.0|58600.0|1324945.0
2150.0|58600.0|1324945.0
2150.0|58600.0|1324945.0
2150.0|58600.0|1324945.0
2150.0|58600.0|1324945.0
2150.0|58600.0|1324945.0
2150.0|58600.0|1324945.0
2015.0|58600.0|1347875.0
2015.0|58600.0|1347875.0
2015.0|58600.0|1347875.0
2015.0|58600.0|1347875.0
2015.0|58600.0|1347875.0
2015.0|58600.0|1347875.0
2015.0|58600.0|1347875.0
2015.0|58600.0|1347875.0
2015.0|58600.0|1347875.0
2015.0|58600.0|1347875.0
2000.0|58600.0|1368515.0
2000.0|58600.0|1368515.0
2000.0|58600.0|1368515.0
2000.0|58600.0|1368515.0
2000.0|58600.0|1368515.0
2000.0|58600.0|1368515.0
2000.0|58600.0|1368515.0
2000.0|58600.0|1368515.0
2000.0|58600.0|1368515.0
2000.0|58600.0|1368515.0
2000.0|58600.0|1389900.0
2000.0|58600.0|1389900.0
2000.0|58600.0|1389900.0
2000.0|58600.0|1389900.0
2000.0|58600.0|1389900.0
2000.0|58600.0|1389900.0
2000.0|58600.0|1389900.0
2000.0|58600.0|1389900.0
2000.0|58600.0|1389900.0
2000.0|58600.0|1389900.0
2000.0|58600.0|1410805.0
2000.0|58600.0|1410805.0
2000.0|58600.0|1410805.0
2000.0|58600.0|1410805.0
2000.0|58600.0|1410805.0
2000.0|58600.0|1410805.0
2000.0|58600.0|1410805.0
2000.0|58600.0|1410805.0
2000.0|58600.0|1410805.0
2000.0|58600.0|1410805.0
2000.0|58600.0|1434155.0
2000.0|58600.0|1434155.0
2000.0|58600.0|1434155.0
2000.0|58600.0|1434155.0
2000.0|58600.0|1434155.0
2000.0|58600.0|1434155.0
2000.0|58600.0|1434155.0
2000.0|58600.0|1434155.0
2000.0|58600.0|1434155.0
2000.0|58600.0|1434155.0
2000.0|58600.0|1458135.0
2000.0|58600.0|1458135.0
2000.0|58600.0|1458135.0
2000.0|58600.0|1458135.0
2000.0|58600.0|1458135.0
2000.0|58600.0|1458135.0
2000.0|58600.0|1458135.0
2000.0|58600.0|1458135.0
2000.0|58600.0|1458135.0
2000.0|58600.0|1458135.0
2000.0|58600.0|1480990.0
2000.0|58600.0|1480990.0
2000.0|58600.0|1480990.0
2000.0|58600.0|1480990.0
2000.0|58600.0|1480990.0
2000.0|58600.0|1480990.0
2000.0|58600.0|1480990.0
2000.0|58600.0|1480990.0
2000.0|58600.0|1480990.0
2000.0|58600.0|1480990.0
2000.0|58600.0|1503015.0
2000.0|58600.0|1503015.0
2000.0|58600.0|1503015.0
2000.0|58600.0|1503015.0
2000.0|58600.0|1503015.0
2000.0|58600.0|1503015.0
2000.0|58600.0|1503015.0
2000.0|58600.0|1503015.0
2000.0|58600.0|1503015.0
2000.0|58600.0|1503015.0
2000.0|58600.0|1524665.0
2000.0|58600.0|1524665.0
2000.0|58600.0|1524665.0
2000.0|58600.0|1524665.0
2000.0|58600.0|1524665.0
2000.0|58600.0|1524665.0
2000.0|58600.0|1524665.0
2000.0|58600.0|1524665.0
2000.0|58600.0|1524665.0
2000.0|58600.0|1524665.0
